61884,6AvrTAEOARaQLthsHZOSHZ,Perfume,"Perfume The Best ""P Cubed""",Relax In The City,19,252266,FALSE,0.508,0.962,4,-3.129,1,0.033,0.0613,0.293,0.693,0.793,120.059,4,j-idol
9834,7nE91jTdniDuc9BS2Haoyc,Padre Zezinho scj,"Um Certo Galileu, Vol. 1",Utopia,44,253400,FALSE,0.647,0.333,5,-12.329,1,0.0345,0.926,0.306,0.268,0.699,84.564,4,brazil
87272,22QdpwlY4mNXPhl2j9RfgD,Maneva,Tô De Pé (Acústico),Tô De Pé - Acústico,47,169472,FALSE,0.877,0.628,9,-7.541,0,0.0669,0.504,0,0.282,0.793,106.087,4,r-n-b
104120,5a16CSPDkcFU6rkZe3XaLN,Rapsusklei;Charles Ans;BCN,Soy Así,Soy Así,38,162000,TRUE,0.712,0.857,7,-5.931,0,0.0525,0.0828,2.03E-06,0.301,0.687,96.079,4,spanish
45370,0GF5O4jv4zIrrV5EWNdSL1,Manuelcha Prado,Madre Andina,Koka kintucha,26,238889,FALSE,0.437,0.583,2,-4.48,0,0.0266,0.209,0.000128,0.313,0.618,99.218,4,guitar
23910,1wCYxs2QVkhqHBfWcGVCVW,Y.V.E. 48,All You Need,All You Need - Night Mix,50,152000,FALSE,0.645,0.791,9,-7.275,1,0.0324,0.0064,0.00279,0.125,0.379,120.018,4,deep-house
109296,2XG8wjGeLpSeE3iublMgcG,Agents Of Time,Tsugi Club,Polina,0,471140,FALSE,0.761,0.635,9,-7.386,1,0.0379,0.000302,0.918,0.104,0.106,124.556,4,techno
50798,6osczaHJruSDszPvrGPrba,Ricardo Iorio,Avivando La Llama De La Ley Natural,Morir Al Lado De Mi Amor,21,254304,FALSE,0.242,0.735,0,-6.949,1,0.0359,0.311,0.000105,0.313,0.233,105.011,3,heavy-metal
23368,4FUFk1uJuPtUJrDQ8ZSylK,James Hype;HARLEE,Afraid,Afraid (feat. HARLEE),59,142971,FALSE,0.744,0.78,10,-3.631,0,0.0529,0.101,4.36E-06,0.184,0.762,125.997,4,deep-house
18735,2Rb8q5rkMlsM2se774qM07,Jenny Talia,Don't Be a Shit Cunt,Don't Be a Shit Cunt,22,195295,TRUE,0.623,0.648,1,-5.855,1,0.118,0.471,0,0.083,0.955,150.36,3,comedy
35472,5OxgxxwGYno3o2kbUWe5og,Toca do Vale,Seu Polícia,Seu Polícia,41,185887,FALSE,0.441,0.64,0,-4.626,1,0.049,0.469,0,0.323,0.491,139.059,4,forro
72087,7jrkBLvhjeNs7X86wL3jKf,Lamb of God,Omens,Vanishing,55,288657,FALSE,0.533,0.983,5,-5.175,1,0.107,9.47E-05,0.49,0.136,0.12,122.011,4,metalcore
78899,4EjUvymnNns0gSllSLR0zr,Troglauer,Geboren in Troglau,Bring mir a Bier,24,193186,FALSE,0.508,0.977,0,-3.221,1,0.0857,0.0516,0,0.0939,0.837,164.652,4,party
77424,1lAVCaEi47Fy5zwyxndYn4,Zeca Pagodinho,Ser Humano,Ser Humano,47,201880,FALSE,0.671,0.689,5,-7.448,0,0.0585,0.504,0,0.177,0.834,155.973,4,pagode
47695,58H9IlJTYcpY66NX0ysI9P,Monster Magnet,Fiesta temática 90s,Kick Out The Jams,0,155613,FALSE,0.467,0.973,10,-4.505,0,0.114,0.000213,4.64E-06,0.145,0.593,144.106,4,hard-rock
26631,2D3dVYJbrdAZgdLFw9gcvU,Piano Genie,"Son of Man (From Disney's ""Tarzan"")","Son of Man (From Disney's ""Tarzan"")",20,118554,FALSE,0.445,0.0713,2,-26.357,1,0.0363,0.933,0.876,0.111,0.196,131.99,4,disney
85383,1ErS8Tahdp0bOUH7SBM4jo,Soda Stereo,Dynamo (Remastered),Ameba - Remasterizado 2007,41,256665,FALSE,0.438,0.778,7,-7.271,0,0.0355,2.10E-05,0.00321,0.411,0.531,101.961,4,punk-rock
39235,39jBzZcMJMxhAhPg8SYvnj,Robert Schumann;Pavel Nersessian,"Schumann, Poulenc & Others: Piano Works (Live in Japan, 2022)","Carnaval, Op. 9: No. 21, Marche des Davidsbündler contre les Philistins (Live in Japan, 2022)",0,209840,FALSE,0.416,0.211,8,-18.044,1,0.0537,0.994,0.828,0.114,0.28,149.94,4,german
73812,4HubaPJdFWVTWzgHCeeW2f,Kollektiv Turmstrasse,Sorry I Am Late (Summer 2016 Version),Sorry I Am Late - Summer 2016 Version,51,224231,TRUE,0.898,0.431,6,-12.596,1,0.0575,0.0727,0.647,0.122,0.405,122.043,4,minimal-techno
62915,5D9MPWdY2hjSeTIGE5n5kv,YOASOBI,THE BOOK,ハルカ,62,243613,FALSE,0.712,0.817,1,-5.123,1,0.0279,0.0717,7.21E-06,0.146,0.679,100.016,4,j-pop
35277,3akdskKtV6k7xeVUYvnWYp,Os Barões Da Pisadinha,Batom de Ouro,Escondido Dos Seus Pais,44,158432,FALSE,0.769,0.797,11,-6.07,0,0.0641,0.604,0,0.0543,0.944,171.985,4,forro
8407,5Xsh6OAQNRJrjYWdaWUuEN,Zayde Wølf,Modern Alchemy,Rule the World,54,192600,FALSE,0.55,0.883,2,-5.964,1,0.0937,0.00715,0,0.0924,0.417,150.004,3,blues
98471,5kAwWMrtIElxbnUjTL65PT,Jerry Orbach;42nd Street Ensemble,42nd Street (Original Cast Recording),Lullaby of Broadway,25,302026,FALSE,0.315,0.331,0,-13.533,1,0.0477,0.889,1.16E-06,0.163,0.346,81.277,4,show-tunes
44397,60rHc4AkLlP4XVSATvBb6K,Halestorm,The Strange Case of...,I Miss the Misery,61,183506,FALSE,0.469,0.969,0,-2.219,1,0.0589,0.009,1.11E-05,0.346,0.476,164.042,4,grunge
93728,04Wba2uZfXQcDksN1jfgY7,Oleg Pogudin,Союз друзей. Песни Булата Окуджавы,Песенка об открытой двери,0,252000,FALSE,0.172,0.262,4,-12.92,0,0.0399,0.887,6.76E-05,0.141,0.145,183.244,3,romance
95336,5mrApZmMp7KTzIzSDaof9e,Joe Arroyo,20 Exitos Originales,La Mini Mini,32,243320,FALSE,0.724,0.88,10,-3.777,1,0.158,0.467,0,0.0842,0.745,117.863,4,salsa
75405,7dbDf1c8CPG61elIUtm4Uf,Enigma,MCMXC a.D.,The Voice & The Snake,42,101066,FALSE,0.204,0.236,0,-27.946,1,0.053,0.908,0.905,0.108,0.101,108.852,5,new-age
10495,5giYbSpWrpWFcdrIhDdYaD,Baymont Bross;Sporty-O,Positiva Thangs,Handz Sky Up (feat. Sporty-O) - Original Mix,14,254769,FALSE,0.772,0.902,1,-5.161,0,0.0587,0.0377,0.0134,0.0886,0.85,130.035,4,breakbeat
40310,4vMd1LC7zj9APcJDQ2rUSI,Fernandinho,Santo (ao Vivo),Foi Graça / Maravilhosa Graça - Ao Vivo,43,361542,FALSE,0.398,0.618,11,-8.206,1,0.0328,0.000705,0.000101,0.131,0.137,99.974,4,gospel
109499,35i6b4n58J2WS7fgu4jlpK,Dj Promo,Arder,Arder,29,90158,FALSE,0.81,0.553,8,-10.705,0,0.152,0.12,0.76,0.435,0.789,117.32,4,techno
36172,0uVyZywUNOp6S0dU5r8TS8,Lilly Wood and The Prick;Robin Schulz,Prayer,Prayer in C - Robin Schulz Radio Edit,67,189399,FALSE,0.76,0.886,9,-5.356,0,0.0258,0.0219,7.43E-06,0.623,0.78,123.002,4,french
71425,2Zi27tBhXnDQTz3porgaiw,3 Doors Down,Seventeen Days,Here Without You - Acoustic Version,64,232013,FALSE,0.551,0.574,10,-6.265,0,0.0263,0.0203,0,0.186,0.308,143.734,4,metal
11868,7tJHvRoGvkckZkZk5ORUot,Nick Mulvey,In Your Hands,In Your Hands - Single Version,61,230164,FALSE,0.605,0.598,3,-9.263,1,0.0323,0.605,0.00999,0.157,0.753,105.945,4,british
63453,1GSPV6AYG8NrtpgqhWx893,SCANDAL,Queens are trumps -切り札はクイーン-,HARUKAZE,52,277280,FALSE,0.459,0.872,4,-0.987,1,0.053,0.0505,0,0.166,0.579,82.61,4,j-rock
98015,2SOUTN8rzGAkBr001HqAXe,Lea Michele,Places,Run to You,61,217426,FALSE,0.399,0.362,6,-8.37,1,0.0337,0.637,8.47E-06,0.0965,0.311,125.73,4,show-tunes
36762,362PVrKFsGk1rzV4WpBj4H,Triomphe,Scintilla,Scintilla,54,192000,FALSE,0.788,0.798,7,-9.79,1,0.0641,0.0856,0.776,0.177,0.0382,105.002,4,french
70158,2IAumRplFr0Ns09kKgt2je,Eric Chou,終於了解自由,怎麼了,57,321039,FALSE,0.496,0.515,9,-9.52,1,0.0352,0.701,0.000168,0.155,0.263,140.051,4,mandopop
72978,2zEoD1fzFCVCzPtJH6dfST,Heavy Heavy Low Low,"Everything's Watched, Everyone's Watching",Mall-Nutrition,25,115026,FALSE,0.239,0.954,9,-4.405,1,0.241,0.00043,2.47E-06,0.319,0.254,83.416,4,metalcore
89932,2oc453fwBG0zy4LWRW11Fb,Kail BRL;NvshoFlight,NEW BLOOD,PAL PARY,39,221250,TRUE,0.931,0.868,11,-6.307,1,0.172,0.303,0,0.0507,0.965,95.96,4,reggaeton
70351,29WAoBFCndvO78qMdDwNUl,Jay Chou,跨時代,我落淚˙情緒零碎,49,256146,FALSE,0.557,0.668,11,-8.51,1,0.0267,0.177,1.79E-05,0.397,0.454,133.943,4,mandopop
54234,7xtWdf1rVjYjcU93sUvCq0,Abfahrt Hinwil,Links Berge Rechts Seen,Links Oben,13,218906,FALSE,0.706,0.841,5,-12.368,0,0.0557,0.13,0.767,0.333,0.824,124.009,4,idm
25401,0wtHjEAzLYYyGuk2WtpGwS,Commodores,The Very Best Of The Commodores,Easy,63,260893,FALSE,0.576,0.432,10,-13.642,0,0.0314,0.233,0.00135,0.0743,0.348,132.144,4,disco
50037,3mh3uLBvd7sOYnu15zxM91,Hermetica,Acido Argentino,Atravesando Todo Limite,40,240933,FALSE,0.451,0.839,11,-8.944,0,0.0703,0.0207,5.34E-06,0.182,0.512,120.648,4,heavy-metal
15106,5QWGib8UBj4U9ybzmpuTUv,demxntia;keshi,it kills me,it kills me,65,155428,TRUE,0.534,0.449,11,-10.688,0,0.0422,0.44,0,0.0934,0.24,105.075,4,chill
110345,7mnKyGfRTHjZo9fYpb9WeX,Alexander Popov;Whiteout,Wake Your Mind Radio 444,Never Cry Again (WYM444),11,256467,FALSE,0.569,0.915,10,-6.231,0,0.0422,0.000307,0.023,0.625,0.242,128.073,4,trance
30828,6KOI9Op0fdvmPBG4RMemZc,Nucleya;Benny Dayal;Amaal Mallik;Tanishk Bagchi;Badshah;Arko;Armaan Malik;Arijit Singh;Asees Kaur;Fazilpuria;Sukriti Kakar;Neha Kakkar,"Kapoor & Sons Mashup (By DJ Chetas) (From ""Kapoor & Sons (Since 1921)"")","Kapoor & Sons Mashup (By DJ Chetas) (From ""Kapoor & Sons (Since 1921)"")",43,221000,FALSE,0.654,0.951,5,-4.062,0,0.107,0.0308,0.00011,0.427,0.521,130.094,4,edm
110917,3Ak6t93rQhbgjSsaNwxwoq,Tiësto;SWACQ,Together,Party Time,50,166560,FALSE,0.635,0.878,0,-4.753,1,0.07,0.0103,0.538,0.338,0.414,125.002,4,trance
62359,6X9m9JRk2ypGusClUBraII,Fujifabric,楽園,楽園,55,225333,FALSE,0.561,0.822,2,-5.078,1,0.0848,0.00469,2.71E-06,0.092,0.431,97.954,4,j-pop
89581,3QAE1arPJAMVKt3NUqjikE,Juan Magán;Paulina Rubio;DCS,Queda poco para la PAES 2.0,Vuelve,0,213240,FALSE,0.661,0.677,5,-6.467,1,0.0383,0.628,0,0.0793,0.959,174.068,4,reggaeton
32307,1jk9NRyYFKPgfCX9BnW6yW,Nu,Man O To,Man O To - Original Mix,55,580406,FALSE,0.863,0.421,7,-9.874,0,0.0776,0.786,0.505,0.101,0.104,106.995,4,electronic
81126,6IaHIJYxIG8xbosaRr25AC,Harnoor,Parshawan,Parshawan,70,168000,FALSE,0.799,0.44,1,-7.422,0,0.061,0.559,0,0.105,0.43,90.006,4,pop
54733,2kjyhExsQXbVjvZ7gkKgQi,Bogdan Raczynski,MyLoveILove,MyLoveILove,10,111573,FALSE,0.494,0.658,7,-16.197,0,0.053,0.968,0.852,0.448,0.175,123.529,4,idm
91492,71jFgtUBKrBuIO6jeUYu9J,Los Enanitos Verdes,Triste Hora,Mi Primer Dia Sin Ti,0,270640,FALSE,0.522,0.639,9,-5.553,1,0.0246,0.129,0,0.185,0.437,83.377,4,rock
59979,4anG8T64z4XrRrbUbbCXd5,From The Vastland,Chamrosh,I & My Serpents,0,361750,TRUE,0.134,0.852,5,-3.827,0,0.116,5.79E-05,0.92,0.345,0.044,100.039,4,iranian
64741,5OGh55D2BCGYzwn3wEeJAN,Vince Guaraldi Trio,All I want For Christmas Is Music,Christmas Time Is Here,0,163093,FALSE,0.367,0.122,9,-21.34,0,0.0319,0.984,4.40E-05,0.172,0.104,75.271,3,jazz
107925,7mldAx4T3pYphSS6rRdMHX,Donny Benét,The Don,Just Leave Him,22,324329,FALSE,0.595,0.415,11,-10.127,1,0.0369,0.685,0.197,0.0751,0.398,164.052,4,synth-pop
86840,5HmqzCeCdZFF20jqI6p73T,Modern Guns;Ijal Bulb,We Are Strangers After All,No Chance to Bloom,37,171213,FALSE,0.246,0.995,1,-2.699,0,0.267,0.00062,0.168,0.476,0.162,139.697,3,punk
77371,50S4uvYOSGW1avFYGClLCO,Vitinho,Até o Sol Quis Ver / Céu e Fé (Acústico),Até o Sol Quis Ver / Céu e Fé - Acústico,46,256021,FALSE,0.669,0.503,7,-7.093,1,0.0344,0.589,0,0.0986,0.666,139.987,4,pagode
56000,6RtnuC14DOUrvpRgS6WMQX,NAALAYAK,Zakir,Zakir,57,221666,FALSE,0.613,0.508,7,-8.489,1,0.0343,0.275,8.28E-06,0.0809,0.327,144.106,4,indie-pop
49951,3BOhwxGbcxMR5uE4VsMu6K,Stormerz;Envine,Together,Together,19,242804,FALSE,0.431,0.866,7,-5.82,0,0.258,0.0122,5.01E-05,0.0718,0.158,150.208,4,hardstyle
109710,659CdcGqJ8VxR2aXeLyV2O,Oxia,Domino Remixes,Domino - Rework,45,459730,FALSE,0.804,0.718,1,-10.268,0,0.062,0.00399,0.949,0.239,0.132,126.005,4,techno
99072,0ZnlE3PfamXPMCsT5wr3sK,Ashu Shukla,Milon Chala,Milon Chala,50,190270,FALSE,0.877,0.396,10,-9.015,1,0.0559,0.331,0,0.0871,0.518,111.057,4,singer-songwriter
32186,5VgoYN2PNwcRIbxCzmeri0,Peter Cat Recording Co.,Bismillah,Heera,41,379920,FALSE,0.66,0.606,0,-11.409,0,0.0266,0.557,0.00547,0.0987,0.77,116.007,4,electronic
15351,5o5WaO9pzPhXSGIrTIYVce,grentperez,Cherry Wine,Cherry Wine,65,173286,FALSE,0.74,0.563,11,-7.016,0,0.04,0.34,0,0.0824,0.577,104.958,4,chill
61135,3hgmb4VRqF9HSDonZz4tFp,Nogizaka46,ジコチューで行こう! (Special Edition),あんなに好きだったのに…,28,285826,FALSE,0.511,0.91,2,-2.659,1,0.0836,0.0819,0,0.115,0.622,159.893,4,j-idol
5257,0JXGHeueRwWa3MAkVQQT9D,Fery,Naruto Shippuden Samidare (Trap Remix),Naruto Shippuden Samidare - Trap Remix,40,195121,FALSE,0.678,0.475,11,-10.478,0,0.0322,0.155,0.533,0.167,0.358,123.016,4,anime
73272,2zDCZ8jY4kjuUZbVROHaZj,Adam Beyer;Bart Skils,Your Mind (Radio Edit),Your Mind - Radio Edit,49,285857,FALSE,0.66,0.857,11,-7.946,0,0.0565,0.00262,0.165,0.215,0.111,126.032,4,minimal-techno
92842,3NUXLtK8UGdD8TvZ12b4dD,The Everly Brothers,The Golden Hits of The Everly Brothers,Walk Right Back,54,139640,FALSE,0.625,0.358,1,-13.199,1,0.0342,0.749,0,0.0593,0.871,135.797,4,rockabilly
82447,3miNUXAGvMFePI3EwItWWY,Elvis Costello,Spike,Deep Dark Truthful Mirror,25,245133,FALSE,0.406,0.354,7,-8.701,1,0.0455,0.233,0,0.341,0.58,78.477,3,power-pop
81095,3AYtDDIbG4DQxnEFELeFag,Taylor Swift,Autumn Vibes 2022,willow,0,214706,FALSE,0.392,0.579,7,-9.195,1,0.164,0.835,0.00179,0.145,0.549,80.961,4,pop
7434,35hjtIG2OBWIavMoThvalD,The Steeldrivers,Long Way Down,Long Way Down,23,224960,FALSE,0.515,0.682,2,-7.587,1,0.0359,0.334,1.77E-06,0.157,0.443,90.765,4,bluegrass
78792,07LORBBJY4Pp13RniCwBNW,Norman Langen,Bis zum letzten Atemzug,Bis zum letzten Atemzug,25,203043,FALSE,0.788,0.579,11,-8.778,1,0.0633,0.123,0.0413,0.156,0.74,130,4,party
100884,5nKZlWtiV5Lx11NL4gGjRi,Los Miserables,La voz del pueblo,Cambia todo cambia,34,178413,FALSE,0.543,0.836,10,-3.962,1,0.0421,6.04E-05,1.29E-06,0.0902,0.73,125.004,4,ska
89305,3Eo7rOfvXRzGq68b9PVfZE,Wisin & Yandel,Esto No Se Le Dedica A Cualquiera,Estoy Enamorado,3,271720,FALSE,0.78,0.725,6,-6.032,1,0.0503,0.288,0,0.0851,0.431,100.92,4,reggaeton
16572,0sdKX3AQM33b3aO8QW4li6,The Piano Lover,Hold My Hand,Hold My Hand,46,190000,FALSE,0.32,0.0296,4,-22.273,0,0.0386,0.993,0.96,0.0798,0.142,175.971,3,classical
107047,45oPsNIWxMG0K8KJGKSCdA,Duran Duran,Halloween Party Hits 2022,Hungry Like the Wolf - 2009 Remaster,0,220626,FALSE,0.691,0.813,0,-7.775,1,0.0559,0.0433,1.16E-06,0.299,0.686,127.568,4,synth-pop
80821,6ePfmi0YETmZ8VRKFtumJF,Haricharan;Mohana,Baahubali - The Beginning,Manogari,56,214645,FALSE,0.592,0.812,4,-7.112,0,0.0727,0.114,0,0.112,0.861,159.883,4,pop-film
28030,1Ylkd7GPx0VpwHNlAGpig2,SLANDER;Dylan Matthew,Replay (with Dylan Matthew),Replay (with Dylan Matthew),58,241411,FALSE,0.209,0.634,9,-7.689,1,0.0538,0.000904,0,0.131,0.105,170.213,4,dub
95804,1GtlqFEke87ciuoi9A03ah,Tipica 73,Típica 73,Amalia Batista,27,297160,FALSE,0.758,0.525,0,-8.439,1,0.0493,0.849,0.00206,0.0399,0.858,107.543,4,salsa
52064,7rPFGFXy4e06icrXPUYaVN,Pete Bernhard,Things I Left Behind,straightline,21,320626,FALSE,0.601,0.328,7,-13.374,1,0.0401,0.913,0.0257,0.104,0.67,160.374,4,honky-tonk
67140,6MxGvnJWqdGS0chQypGXhB,J Balvin;Ryan Castro,Feliz Cumpleaños con Perreo,Nivel De Perreo,2,151573,TRUE,0.802,0.828,1,-3.601,1,0.0756,0.0217,0,0.0692,0.722,91.983,4,latin
64470,4CM2CpR5UpFoObTmuFOUIj,Antônio Carlos Jobim,Chill in Brazil,Favela,0,154960,FALSE,0.457,0.224,9,-19.476,0,0.0344,0.715,1.20E-06,0.224,0.48,80.845,4,jazz
75996,3ndmbKBtuoU7B7zZnSvBGV,Tony O'Connor,Dreamtime,Nature's Lullaby,20,821666,FALSE,0.361,0.0545,0,-22.51,1,0.0436,0.979,0.904,0.1,0.0635,119.777,4,new-age
113272,5go3zDh6wyW7DPwO2lWtmL,Chris Tomlin,Never Lose Sight (Deluxe Edition),Good Good Father,49,292200,FALSE,0.424,0.608,9,-4.414,1,0.0275,0.261,0,0.102,0.193,145.031,3,world-music
94615,6eshn81GQPqBfv7TEOyoTI,Arden Jones,SMILE,SMILE,59,161000,TRUE,0.649,0.562,9,-7.132,0,0.141,0.474,0,0.122,0.702,168.067,4,sad
84558,6RLamblbol3mlLQVmLt9X6,Replikas,Köledoyuran,Seyyah,31,235000,FALSE,0.534,0.744,2,-9.455,1,0.0337,0.0572,0.000202,0.166,0.344,100.721,4,psych-rock
97218,4MyN4jApg11JTCSzCa2YVO,Bruno & Barretto,Romântico EP,Nega,50,191093,FALSE,0.633,0.837,1,-5.228,0,0.0543,0.166,0,0.371,0.658,178.024,4,sertanejo
12625,2c9WHRcTXI4CKJ88QiJcbI,my little airport,TASTE OF TEARS (Live),今天沒大麻在身 - Live,27,130207,FALSE,0.501,0.606,7,-9.692,1,0.028,0.0123,0.0321,0.337,0.691,101.796,4,cantopop
827,4HQr9UGqkHPzboqLb9J8pJ,Us The Duo,Up Until Now,No Matter Where You Are - Wedding Version,47,251164,FALSE,0.642,0.15,0,-11.316,1,0.0351,0.832,0,0.126,0.27,104.978,4,acoustic
16596,3bUyN0xEMGn3exIzYkwH00,Henry Purcell;Eugénie Lefebvre;Ensemble Leviathan;Lucile Tessier,"Purcell: See, even Night herself is here (The Fairy Queen) - Rameau: Dormons, dormons tous (Atys)","The Fairy Queen, Z. 629: See, even Night herself is here",0,267573,FALSE,0.0942,0.0347,10,-19.716,0,0.0475,0.987,0.0308,0.104,0.0724,172.772,4,classical
